ISBN,상품명,저자,출판사,분야,권수,누적권수
9788915999008.0,임신 출산 육아 대백과(2024-2025),삼성출판사 편집부,삼성출판사,가정/육아,1.0,2725.0
9791198769800.0,파리 골목마다 백년 가게,쑨이멍,빅허그,여행,1.0,2726.0
9788967215422.0,스튜디오 지브리 OST 베스트 이지 피아노 버전,삼호ETM 편집부,삼호ETM,예술/대중문화,1.0,2727.0
9791191104950.0,오늘부터 베란다 농부,이해솔(솔룸),유노라이프,취미/실용/스포츠,1.0,2728.0
9791170611561.0,당신이 누군가를 죽였다,히가시노 게이고,북다,소설,1.0,2729.0
9791198758798.0,그림 플러스 초등영단어,국제어학연구소 영어학부,국제어학연구소출판부,외국어,1.0,2730.0
9791191739121.0,레몬과 식초로 맛을 낸 간단 건강 요리,후지이 메구미,PAN n PEN(팬앤펜),요리,1.0,2731.0
9791190460354.0,Filo 39호(매거진 필로)(2024년 7/8월호),매거진 필로 편집부,매거진필로,잡지,1.0,2732.0
9791159434341.0,혈당 잡는 1분 운동의 기적,사토 유조 외,아침사과,건강,1.0,2733.0
9791192988764.0,국가는 어떻게 생각하는가,존 J. 미어샤이머 외,서해문집,정치/사회,1.0,2734.0
9788920049132.0,DK 지도로 보는 세계사,DK 세계사 편집위원회,지식의날개,역사/문화,1.0,2735.0
9791193937136.0,나는 도대체 왜 피곤할까,에이미 샤,북플레저,자기계발,1.0,2736.0
9791194171003.0,왜 글은 쓴다고 해가지고,백가흠,난다,시/에세이,1.0,2737.0
9791193406014.0,두 배 쉬워지는 애 둘 육아 수업,이윤희,래디시,가정/육아,1.0,2738.0
9791197647840.0,와인 인문학 프랑스 편 세트,배영달,라이릿(lightit),여행,1.0,2739.0
9791192366395.0,진짜 기본 청소책,두룸 정두미,레시피팩토리,취미/실용/스포츠,1.0,2740.0
9791167902580.0,적산가옥의 유령,조예은,현대문학,소설,1.0,2741.0
9791198812216.0,우즈베크 생활회화,우즈베키스탄 한인회,라운더바우트,외국어,1.0,2742.0
9791157833429.0,야매요리천재 서차장의 집밥 레시피,서경진,e비즈북스,요리,1.0,2743.0
9791196870775.0,코깅 두뇌운동 워크북 1(큰글자책),김영미,백세건강학교,건강,1.0,2744.0
9791193378236.0,세상 멋져 보이는 것들의 사회학,오찬호,북트리거,정치/사회,1.0,2745.0
9788920049149.0,DK 지도로 보는 전쟁사,DK 전쟁사 편집위원회,지식의날개,역사/문화,1.0,2746.0
9791191842692.0,자기만 옳다는 사람과 대화하는 법,마리테레즈 브라운,갈매나무,자기계발,1.0,2747.0
9791198839305.0,"엄마, 단둘이 여행 갈래? 포토에세이",Studio SLAM 외,스튜디오오드리,시/에세이,1.0,2748.0
9791193639139.0,기적의 엄마 말습관 50,백명진,좋은습관연구소,가정/육아,1.0,2749.0
9791168622708.0,교양으로 읽는 서양음악사,야마사키 게이치,시그마북스,예술/대중문화,1.0,2750.0
9791198733702.0,정범진의 필통 사랑,정범진,쌍청헌,취미/실용/스포츠,1.0,2751.0
9791197826153.0,못해 그리고 안 할 거야(Can’t and Won’t),리디아 데이비스,에트르,소설,1.0,2752.0
9791171010875.0,영어로 문장 만들기 훈련 1차 임계점,유은하,사람in,외국어,1.0,2753.0
9791164459322.0,맛있는 스누피 쿠킹,찰스 M. 슐츠,더모던,요리,1.0,2754.0
9791196870751.0,코깅 두뇌운동 워크북 2(큰글자책),김영미,백세건강학교,건강,1.0,2755.0
9791192988740.0,"수용, 격리, 박탈",신지영,서해문집,정치/사회,1.0,2756.0
9791156122784.0,소현세자는 말이 없다,이명제,푸른역사,역사/문화,1.0,2757.0
9791198476470.0,쓰지 않으면 아이디어는 사라진다,다카다 히카루,포텐업,자기계발,1.0,2758.0
9791160274585.0,언젠가 찾아올 그날을 위하여,이토 히데노리,소담,시/에세이,1.0,2759.0
9788960884601.0,제복 드로잉,초초혼,디지털북스,예술/대중문화,1.0,2760.0
9791192738352.0,걷는 망자,미쓰다 신조,리드비,소설,1.0,2761.0
9791171010905.0,일본어 달인이 되는 한자,황인영,사람in,외국어,1.0,2762.0
9791193506684.0,내장비만,이왕림,포레스트북스,건강,1.0,2763.0
9791198585103.0,떠오르는 숨: 해양 포유류의 흑인 페미니즘 수업,알렉시스 폴린 검스,접촉면,정치/사회,1.0,2764.0
9791169092579.0,청명상하도,톈위빈,글항아리,역사/문화,1.0,2765.0
9791172100551.0,단순하게 몰입한다는 것,캐서린(윤지숙),동양북스,자기계발,1.0,2766.0
9791198511324.0,나나코의 유학 일기,나나코,시시담시시청,시/에세이,1.0,2767.0
9791171174348.0,0~3세 기적의 뇌과학 육아,그리어 커센바움,21세기북스,가정/육아,1.0,2768.0
9791190710862.0,"보는 사람, 화가",최예선,앤의서재,예술/대중문화,1.0,2769.0
9791192908922.0,카 북,자일스 채프먼,사이언스북스,과학,1.0,2770.0
9788934923701.0,TV피플,무라카미 하루키,비채,소설,1.0,2771.0
9791161508634.0,시원스쿨 여행 독일어,시원스쿨어학연구소,시원스쿨닷컴,외국어,1.0,2772.0
9791169092555.0,중국현대경제사 1956~2020,우징롄,글항아리,역사/문화,1.0,2773.0
9791185469270.0,독학력,고요엘,에이엠스토리,자기계발,1.0,2774.0
9788932924441.0,여름의 빛,장자크 상페,열린책들,시/에세이,1.0,2775.0
9791158733100.0,"태도, 관계, 성적을 결정하는 회복탄력성 수업",최미지,심야책방,가정/육아,1.0,2776.0
9791168272040.0,명화잡사,김태진,오아시스,예술/대중문화,1.0,2777.0
9788934967811.0,전지적 독자 시점 세트 2,싱숑,비채,소설,1.0,2778.0
9788971729939.0,이제 영어 못하는 건 지겨워,김나래,반석출판사,외국어,1.0,2779.0
9791170871859.0,도시여행자를 위한 파리x역사,주경철,휴머니스트,역사/문화,1.0,2780.0
9791189467562.0,잠과 시,윤유나,아침달,시/에세이,1.0,2781.0
9791191013672.0,초등 관심 사전,고정욱,북라이프,가정/육아,1.0,2782.0
8809565330315.0,시니어 힐링 컬러링북: 만다라에 물들다,베이직콘텐츠랩,베이직북스,건강,1.0,2783.0
9791166687914.0,기니피그의 뱃살을 함부로 만지지 말라,이규락,아작,소설,1.0,2784.0
9791192376424.0,헌법의 순간,박혁,페이퍼로드,역사/문화,1.0,2785.0
9788936425050.0,푸른 바다 검게 울던 물의 말,권선희,창비,시/에세이,1.0,2786.0
9791193674154.0,초등 수학머리 공부법,김선홍,스마트북스,가정/육아,1.0,2787.0
9791167184337.0,해바라기 마을회관에 오신 것을 환영합니다,히이라기 사나카,제우미디어,소설,1.0,2788.0
9788958722236.0,유럽의 다정한 책장들,모모 파밀리아 외,효형출판,시/에세이,1.0,2789.0
9791193063552.0,영화로운 세계,임주리,북스톤,인문,1.0,2790.0
9791172130848.0,산책자,로베르트 발저,한겨레출판사,소설,1.0,2791.0
9791171712304.0,무정형의 삶,김민철,위즈덤하우스,시/에세이,1.0,2792.0
9791186561881.0,손톱,마키노 신이치,북노마드,소설,1.0,2793.0
9788934920892.0,가벼운 고백,김영민,김영사,시/에세이,1.0,2794.0
9791189336745.0,아트풀,엘리 스미스,프시케의숲,소설,1.0,2795.0
9791193240731.0,위로 없는 날들,프란츠 카프카,읻다(ITTA),시/에세이,1.0,2796.0
9791193024737.0,미친 X들,서미애 외,안전가옥,소설,1.0,2797.0
9791160024357.0,니체의 인생 수업,프리드리히 니체,메이트북스,인문,1.0,2798.0
9791193024751.0,여름을 달려 너에게 점프!,정은경 외,안전가옥,소설,1.0,2799.0
9788947549615.0,내면 해독,대니얼 골먼 외,한국경제신문,인문,1.0,2800.0
9791193240274.0,다정한 이웃,서수진,읻다(ITTA),소설,1.0,2801.0
9791193790199.0,또 다른 세상의 완벽한 남자,C. J. 코널리,문학수첩,소설,1.0,2802.0
9791198809971.0,심장개업,담자연,한끼,소설,1.0,2803.0
9791140709564.0,내 몸을 읽고 쓰는 힘 몸해력,디아,더퀘스트,인문,1.0,2804.0
9791138483995.0,추리소설가의 살인사건,히가시노 게이고,소미미디어,소설,1.0,2805.0
9791190844468.0,자유론 새번역,존 스튜어트 밀,이소노미아,인문,1.0,2806.0
9791191998313.0,하루 한 장 주역 강독,한덕수,사이드웨이,인문,1.0,2807.0
9791197792359.0,명심보감,성찬식,모데미풀,인문,1.0,2808.0
9788936480271.0,공감필법,유시민,창비,인문,1.0,2809.0
9791164846948.0,자해하는 자기애,사이토 타마키,생각정거장,인문,1.0,2810.0
9791191133264.0,유럽 책방 문화 탐구,한미화,혜화1117,인문,1.0,2811.0
9791191401936.0,못생김의 심리학,이창주,몽스북,인문,1.0,2812.0
9791167700940.0,우리말 궁합 사전,여규병,유유,인문,1.0,2813.0
9791192953359.0,"말씨, 말투, 말매무새",한성우,원더박스,인문,1.0,2814.0
9791187700067.0,지금 여기 함께 있다는 것,제임스 퍼거슨,여문책,인문,1.0,2815.0
9788932924496.0,갈등 도시,김시덕,열린책들,인문,1.0,2816.0
9788976828606.0,지구의 철학,이진경 외,그린비,인문,1.0,2817.0
9791193324226.0,부처의 마음 수업,파우스뵐,북플라자,인문,1.0,2818.0
9791141606572.0,위대한 인도,한상호 외,문학동네,인문,1.0,2819.0
9788925574820.0,기묘한 골동품 서점,올리버 다크셔,알에이치코리아,인문,1.0,2820.0
9791157063598.0,철학자와 하녀,고병권,메디치미디어,인문,1.0,2821.0
9791193210888.0,나는 제발 영어를 길게 말하고 싶다,장정인,두드림미디어,외국어,1.0,2822.0
9788931469363.0,소금과 시즈닝의 예술,제임스 스트로브릿지,영진닷컴,요리,1.0,2823.0
9791191716313.0,꽃을 위한 미래는 없다,브래디 미카코,다다서재,정치/사회,1.0,2824.0
9791171176403.0,임진왜란(상),임용한 외,레드리버,역사/문화,1.0,2825.0
9791156228660.0,10일간의 영국 일주 인문학 여행,임상우,지식공감,여행,1.0,2826.0
9791193739075.0,엄마만의 방,김그래,유유히,시/에세이,1.0,2827.0
9788937456800.0,한국 여성문학 선집 세트,여성문학사연구모임,민음사,소설,1.0,2828.0
9791198710468.0,라키비움J 블루,전은주 외,제이포럼,가정/육아,1.0,2829.0
9791138048101.0,디 아트 오브 파이널 판타지 16,스퀘어에닉스 편집부,영상출판미디어(영상노트),예술/대중문화,1.0,2830.0
9791193128077.0,무서운 그림들,이원율,빅피시,예술/대중문화,1.0,2831.0
9791165349837.0,3분만 바라보면 눈이 젊어진다,히라마쓰 루이,쌤앤파커스,건강,1.0,2832.0
9791198682550.0,너에게 들려주는 단단한 말,김종원,퍼스트펭귄,청소년,1.0,2833.0
9791193166598.0,20세기 경제사,브래드퍼드 들롱,생각의힘,경제/경영,1.0,2834.0
9791197971983.0,새의 시간: 날아오르고 깨어나는 밤과 낮,마크 하우버,가망서사,과학,1.0,2835.0
9791193239148.0,무기가 되는 생각법,변창우,세이코리아,자기계발,1.0,2836.0
9791138373678.0,나의 하루 1줄 여행 일본어 쓰기 수첩,이동준,시대인,외국어,1.0,2837.0
9791197623356.0,단이네 순한맛 유아식,정신혜(단맘),아퍼블리싱,요리,1.0,2838.0
9791171712311.0,사고는 없다,제시 싱어,위즈덤하우스,정치/사회,1.0,2839.0
9791198794307.0,마오주의,줄리아 로벨,유월서가,역사/문화,1.0,2840.0
9791157063581.0,"안녕, 나의 아름다운 미물들",안은영,메디치미디어,시/에세이,1.0,2841.0
9791197325892.0,음악소설집,김애란 외,프란츠,소설,1.0,2842.0
9791169780346.0,점프력의 비밀,고준경 외,브레인스토어,취미/실용/스포츠,2.0,2844.0
9791198340955.0,인터뷰하는 법,장은교,터틀넥프레스,예술/대중문화,1.0,2845.0
9788927880493.0,슈퍼에이저,이정봉,중앙북스,건강,1.0,2846.0
9791191061048.0,언젠가 우리가 같은 별을 바라본다면,차인표,해결책,청소년,1.0,2847.0
9788962624359.0,제국은 왜 무너지는가,피터 헤더 외,동아시아,경제/경영,1.0,2848.0
9788925574844.0,이토록 재밌는 수상한 과학책,호르헤 챔 외,알에이치코리아,과학,1.0,2849.0
9788954785044.0,EBS 왕초보영어(하)(2024),EBS,한국교육방송공사(EBSi),외국어,1.0,2850.0
9791168223134.0,시니맘의 참 잘 먹는 10분 유아식,시니맘,서사원,요리,1.0,2851.0
9791171712250.0,출근길 지하철,박경석 외,위즈덤하우스,정치/사회,1.0,2852.0
9788958070177.0,세계사를 움직이는 다섯 가지 힘,사이토 다카시,뜨인돌,역사/문화,1.0,2853.0
9791191378566.0,내 눈 속에 사는 사람,김정태,체인지업,시/에세이,1.0,2854.0
9791167374363.0,폐월; 초선전,박서련,은행나무,소설,1.0,2855.0
9791197839214.0,평면의 재발견,이성범 외,독이어북스,취미/실용/스포츠,2.0,2857.0
9791193712368.0,베니스 건축 스케치북,매튜 라이스,한스미디어,예술/대중문화,2.0,2859.0
3904000466699.0,뉴필로소퍼(2024년 27호),바다출판사 편집부,바다출판사,잡지,1.0,2860.0
9791158464202.0,"느려도 좋아, 한 걸음이면 충분해",서아름(빅씨스),비타북스,건강,1.0,2861.0
9788955827668.0,빨개져버린,아하,아름드리미디어,청소년,1.0,2862.0
9788925574837.0,디스 이즈 브랜딩 한 끗을 찾아 헤매는 마케터를 위한,김도환,알에이치코리아,경제/경영,1.0,2863.0
9791198774804.0,진짜 영어 실력을 위한 초등 VOCA 800,정승익,네버기브업,외국어,1.0,2864.0
9791156163268.0,오늘의 샐러드,박선영,리스컴,요리,1.0,2865.0
9788962632781.0,마을과 세계,마리아 미즈,에코리브르,정치/사회,1.0,2866.0
9791139716788.0,인생 처음 세계사 수업,톰 헤드,현대지성,역사/문화,1.0,2867.0
9791164052615.0,태어나는 말들,조소연,북하우스,시/에세이,1.0,2868.0
9791193149232.0,십계,유키 하루오,블루홀식스(블루홀6),소설,1.0,2869.0
8809447061023.0,피어나다 여섯번째 페이퍼 커팅 아트,최향미,클,취미/실용/스포츠,1.0,2870.0
9788925574851.0,"아이디어에서 완성까지, 캐릭터 줄거리 단계별 가이드",김사라,알에이치코리아,예술/대중문화,1.0,2871.0
9791193712405.0,읽으면 눈이 좋아지는 책,후카사쿠 히데하루,한스미디어,건강,1.0,2872.0
9788968334733.0,10대를 위한 기발한 경제 수업,태지원,블랙피쉬,청소년,1.0,2873.0
9791198474155.0,덕후가 브랜드에게,편은지,투래빗,경제/경영,1.0,2874.0
9791171712182.0,"김영철, 타일러의 진짜 미국식 영어 5",김영철 외,위즈덤하우스,외국어,1.0,2875.0
9788971908877.0,해산물 가스트로노미,시바타쇼텐,그린쿡,요리,1.0,2876.0
9791169092593.0,차별 비용,리 배짓,글항아리,정치/사회,1.0,2877.0
9791193598016.0,일본사 시민강좌,이재석 외,연립서가,역사/문화,1.0,2878.0
9791189467548.0,빌딩과 시,박소란,아침달,시/에세이,1.0,2879.0
9791198809940.0,탕비실,이미예,한끼,소설,1.0,2880.0
9791198645920.0,어른스러운 손뜨개 가방과 모자,가네코 사치코,오롯한날,취미/실용/스포츠,2.0,2882.0
9791197145681.0,연기 6강,리처드 볼레스라브스키,불란서책방,예술/대중문화,1.0,2883.0
9791193494561.0,환상의 댄스 배틀,김설아 외,책담,청소년,1.0,2884.0
9791198693358.0,세렌디피티,오스카 파리네티,레몬한스푼,경제/경영,1.0,2885.0
9791171712175.0,"김영철, 타일러의 진짜 미국식 영어 4",김영철 외,위즈덤하우스,외국어,1.0,2886.0
9791191576030.0,커피 레시피,김지현,요리에반하다,요리,1.0,2887.0
9791138372862.0,조선왕조 MBTI 실록,강미정,시대인,역사/문화,1.0,2888.0
9791172456603.0,오늘도 잘 지내면 그만!,안또이,대원앤북,시/에세이,1.0,2889.0
9791193904084.0,나의 똑똑한 강아지,송희구,서삼독,소설,1.0,2890.0
9791170487319.0,홀덤의 정석: 중급편,J. K. H.,생각나눔,취미/실용/스포츠,1.0,2891.0
9788970417967.0,디자이너의 유학,설수빈,디자인하우스,예술/대중문화,1.0,2892.0
9788954450713.0,"안녕, 나를 마중하러 왔어",박사랑,자음과모음,청소년,1.0,2893.0
9791193638200.0,미래 언어가 온다,조지은,미래의창,경제/경영,1.0,2894.0
9788975676628.0,굿타이밍 일본어 여행회화,일본어교재연구원,예가,외국어,1.0,2895.0
9791158161811.0,당신의 그림자 안에서 빛나게 하소서,이문재,달,시/에세이,1.0,2896.0
9791168342095.0,좋아하길 잘했어,김원우,래빗홀,소설,1.0,2897.0
9791138045117.0,愛 와다 아루코 Fate ART WORKS,와다 아루코,영상출판미디어(주),예술/대중문화,1.0,2898.0
9791192410326.0,혼자가 두렵지 않다면 거짓말,김남금,그래도봄,예술/대중문화,1.0,2899.0
9791160516302.0,외출인 박하,한요나,씨드북,청소년,1.0,2900.0
9788962632798.0,AI 경제학: 경제 시스템의 판도 변화,어제이 애그러월 외,에코리브르,경제/경영,1.0,2901.0
9791161508610.0,매일 1장 초등 영어 쓰기 습관 100일의 기적(2024),시원스쿨,시원스쿨닷컴,외국어,1.0,2902.0
9791161729312.0,공부 잘하는 중학생은 이렇게 읽습니다,김원배,풀빛,청소년,1.0,2903.0
9791192372655.0,결코 나의 운명을 원망하지 않으리라,아르투어 쇼펜하우어,떠오름(RISE),인문,1.0,2904.0
9791193078259.0,오렌지와 빵칼,청예,허블,소설,1.0,2905.0
9791187059998.0,골프 생각 생각 골프,강찬욱,끌리는책,취미/실용/스포츠,1.0,2906.0
9791193063514.0,생각의 공간,허정원,북스톤,예술/대중문화,2.0,2908.0
9791157847549.0,통찰하는 기계 질문하는 리더,변형균,한빛비즈,경제/경영,1.0,2909.0
9788917239850.0,The Official Guide to the TOEFL iBT Test,ETS,YBM,외국어,1.0,2910.0
9791136032942.0,2025 에듀윌 KBS한국어능력시험 한권끝장,송주연 외,에듀윌,인문,1.0,2911.0
9791198222619.0,아이디어라든지 디자인이라든지,아오키 료사쿠 외,잇담북스,경제/경영,1.0,2912.0
9791192966793.0,크리에이터 이코노미,김현우,클라우드나인,경제/경영,1.0,2913.0
9788925575049.0,도서관의 야식,하라다 히카,알에이치코리아,소설,1.0,2914.0
9791166838798.0,"알고 싶니 마음, 심리툰: 매운맛",팔호광장,큐리어스(Qrious),인문,1.0,2915.0
9791164052530.0,우리가 본 것,하나 베르부츠,북하우스,소설,1.0,2916.0
9791169850889.0,나를 위해 살지 않으면 남을 위해 살게 된다,에픽테토스,페이지2북스,인문,1.0,2917.0
9791167374400.0,누구,아사이 료,은행나무,소설,1.0,2918.0
9791193790182.0,두 번째 아이,다비드 포앙키노스,문학수첩,소설,1.0,2919.0
9788932323671.0,퍼스트 콘택트,김단비 외,달다,소설,1.0,2920.0
9791141606459.0,온전히 평등하고 지극히 차별적인,김원영,문학동네,인문,1.0,2921.0
9788997066940.0,오키나와 스파이,김숨,모요사,소설,1.0,2922.0
9791193190135.0,배우자의 죽음에 관하여,아밀 외,텍스티(TXTY),소설,1.0,2923.0
9791163430643.0,200% 실패할 걸 알면서도 왜 나는 똑같은  행동을 반복하는가,더글러스 켄릭 외,스마트비즈니스,인문,1.0,2924.0
9791193190142.0,사라진 아내가 차려 준 밥상,구한나리 외,텍스티(TXTY),소설,1.0,2925.0
9791198506719.0,고려 한글,조석현 외,빛의전사들,인문,1.0,2926.0
9788954695039.0,키시베 로한은 쓰러지지 않는다,키타구니 발라드,문학동네,소설,1.0,2927.0
9791168562349.0,디스 이즈 잇(This is It),얀 케르쇼트,씨아이알,인문,1.0,2928.0
9791166688119.0,인간 놀이,윤이안,아작,소설,1.0,2929.0
9791130821535.0,이유 없는 다정함,민정호,푸른사상,인문,1.0,2930.0
9791193240243.0,요람 행성,박해울,읻다(ITTA),소설,1.0,2931.0
9791193240267.0,애매한 사이,최미래 외,읻다(ITTA),소설,1.0,2932.0
9791168622401.0,ADHD와 사이좋게 지내기,에드워드 M. 할로웰,시그마북스,인문,1.0,2933.0
9791130653495.0,그린 레터,황모과,다산책방,소설,1.0,2934.0
9791140709588.0,아픈 줄도 모르고 살아가는 요즘 어른을 위한 마음공부,김병수,더퀘스트,인문,1.0,2935.0
9791189770501.0,따뜻한 손,이시모치 아사미,아프로스미디어,소설,1.0,2936.0
9791193240236.0,당신의 자랑이 되려고,조우리,읻다(ITTA),소설,1.0,2937.0
9791166688126.0,루디의 라디오,이정인,아작,소설,1.0,2938.0
9791172620936.0,2025 멘토영어학 문제은행,앤드류 채,박문각,인문,1.0,2939.0
9791167286048.0,네 입술에 물들어 세트,아리킴,테라스북,소설,1.0,2940.0
9791193471074.0,어쩌다 독서 모임 호스트,동네언니,마음 연결,인문,1.0,2941.0
9791171177035.0,호빗 세트(반지의 제왕 70주년 기념 비기너 에디션),J.R.R.TOLKIEN,아르테(arte),소설,1.0,2942.0
9788972971337.0,자기 자신에 대한 진실 말하기,미셸 푸코,동녘,인문,1.0,2943.0
9791171177042.0,반지 원정대 세트(반지의 제왕 70주년 기념 비기너 에디션),J.R.R. 톨킨,아르테(arte),소설,1.0,2944.0
9788932924519.0,한국 문명의 최전선,김시덕,열린책들,인문,1.0,2945.0
9791171177059.0,왕의 귀환 세트(반지의 제왕 70주년 기념 비기너 에디션),J.R.R.TOLKIEN,아르테(arte),소설,1.0,2946.0
9791190920476.0,힐튼과 김종성,김종성 외,b.read(브레드),인문,1.0,2947.0
9791171177066.0,두 개의 탑 세트(반지의 제왕 70주년 기념 비기너 에디션),J.R.R. 톨킨,아르테(arte),소설,1.0,2948.0
9791189096441.0,푸른 호수 밤 시나몬롤,김성은,어반북스,인문,1.0,2949.0
9791161693033.0,미지 행성 코드네임 마르4469b,남킹,서랍의날씨,소설,1.0,2950.0
9791198126566.0,출판사의 첫 책,송현정,핌,인문,1.0,2951.0
9788937456817.0,한국 여성문학 선집 1: 1898년~1920년대 중반 여성문학의 탄생,여성문학사연구모임,민음사,소설,1.0,2952.0
9788932924489.0,서울 선언,김시덕,열린책들,인문,1.0,2953.0
9788937456824.0,한국 여성문학 선집 2: 1920년대 후반~1945년 계급·민족·여성의 교차,여성문학사연구모임,민음사,소설,1.0,2954.0
9788937456831.0,한국 여성문학 선집 3: 1945년~1950년대 전쟁과 생존,여성문학사연구모임,민음사,소설,1.0,2955.0
9788937456848.0,한국 여성문학 선집 4: 1960년대 세대교체와 저자성 투쟁,여성문학사연구모임,민음사,소설,1.0,2956.0
9788937456855.0,한국 여성문학 선집 5: 1970년대 개발 레짐과 여성주의적 각성,여성문학사연구모임,민음사,소설,1.0,2957.0
9788937456862.0,한국 여성문학 선집 6: 1980년대 운동으로서의 글쓰기,여성문학사연구모임,민음사,소설,1.0,2958.0
9788937456879.0,한국 여성문학 선집 7: 1990년대 성차화된 개인과 여성적 글쓰기,여성문학사연구모임,민음사,소설,1.0,2959.0
9791167902573.0,마녀와의 7일,히가시노 게이고,현대문학,소설,1.0,2960.0
9791192836706.0,조선 후기 진경산수화,박은순,돌베개,예술/대중문화,1.0,2961.0
9791170611530.0,4~7세 무조건 되는 엄마표 영어 1일 1대화,세리나 황,교보문고,가정/육아,1.0,2962.0
9791192836690.0,우주에서는 서두를 필요가 없다,마욜린 판 헤임스트라,돌베개,과학,1.0,2963.0
9791197437373.0,백년목 1,정선근,언탱글링,건강,1.0,2964.0
9791193941065.0,현명한 사람은 삶의 무게를 분산한다,제갈건,클랩북스,인문,1.0,2965.0
9788997066933.0,유럽 호텔 여행,박선영,모요사,여행,1.0,2966.0
9791193773048.0,펀치: 어떤 만화 편집자 이야기,김해인,스위밍꿀,시/에세이,1.0,2967.0
9791194084006.0,최고의 프롬프트 엔지니어링 강의,김진중,리코멘드,컴퓨터/IT,1.0,2968.0
9788931475722.0,인물사담회 1: 아는 사람 모르는 이야기,EBS <인물사담회> 제작팀,영진닷컴,역사/문화,1.0,2969.0
9791169811972.0,브로콜리를 좋아해?,김지현,사계절,청소년,1.0,2970.0
9788901285108.0,대화의 힘,찰스 두히그,갤리온,자기계발,1.0,2971.0
9791193591062.0,최소한의 시민,강남규 외,디플롯,정치/사회,1.0,2972.0
9791191861303.0,모차르트는 여성이었다,알리에트 드 라뢰,레모,예술/대중문화,1.0,2973.0
9791130654577.0,초3부터 SKY는 시작됩니다,하지원,다산북스,가정/육아,1.0,2974.0
9791198711403.0,최상의 잠,메이어 크리거,소용,과학,1.0,2975.0
9791193300299.0,4050 생활습관 리셋,안병택,좋은생각,건강,1.0,2976.0
9791190118682.0,유후인 료칸 여행,정태관 외,북커스,여행,1.0,2977.0
9791194087519.0,우리만의 사적인 아틀란티스,정승민,세미콜론,시/에세이,1.0,2978.0
9791169212441.0,혼자 해도 프로처럼 잘 만드는 굿즈 제작 비법,빨간고래(박정아),한빛미디어,컴퓨터/IT,1.0,2979.0
9791170435488.0,역사를 보다,박현도 외,믹스커피,역사/문화,1.0,2980.0
9791192836720.0,파도의 아이들,정수윤,돌베개,청소년,1.0,2981.0
9791140709595.0,적당히 잊어버려도 좋은 나이입니다,가마타 미노루,더퀘스트,자기계발,1.0,2982.0
9788936480240.0,수능 해킹,문호진 외,창비,정치/사회,1.0,2983.0
9788937456749.0,무의미의 축제,밀란 쿤데라,민음사,소설,1.0,2984.0
9791128895166.0,테베랜드,세르히오 블랑코,지만지드라마,예술/대중문화,1.0,2985.0
9791166474606.0,스포츠 진로 찾기,임성철 외,한올출판사,취미/실용/스포츠,1.0,2986.0
9788965966333.0,인간이 되다,루이스 다트넬,흐름출판,과학,1.0,2987.0
9791168731080.0,미래에서 날아온 회고록,앨리스 웡,오월의봄,정치/사회,1.0,2988.0
9788901285146.0,해독 혁명,닥터 라이블리(최지영),웅진지식하우스,건강,1.0,2989.0
9791193937112.0,만일 나에게 단 한 번의 아침이 남아 있다면,존 릴런드,북모먼트,인문,1.0,2990.0
9791140714025.0,교과서가 쉬워지는 한국사여행(2024-2025),홍수연 외,길벗,여행,1.0,2991.0
9791190118675.0,파리가 사랑한 카페,최내경,북커스,시/에세이,1.0,2992.0
9791168272033.0,공부는 멘탈게임이다,임민찬,데이스타,청소년,1.0,2993.0
9791164846917.0,사이토 히토리 1% 부자의 대화법,사이토 히토리,매일경제신문사,자기계발,1.0,2994.0
9791171254033.0,매디슨 카운티의 다리(한국어판 30주년 기념 특별판),로버트 제임스 월러,시공사,소설,1.0,2995.0
9788979294125.0,백글의 100초로 익히는 백점 글씨,백글(김상훈),도서출판 이종(EJONG),예술/대중문화,1.0,2996.0
9791193217641.0,스포츠의학 전문가가 알려주는 움직임 핸드북,신동열,현익출판,취미/실용/스포츠,1.0,2997.0
9791159434495.0,제로 스트레스 다이어트,지미 모하메드,아침사과,건강,1.0,2998.0
9788967822194.0,"낯선 위로, 아이슬란드",권호영,푸른향기,여행,1.0,2999.0
9791164459391.0,인사이드 아웃 2: 365일 후 나에게 Q&A a day,더모던 편집부,더모던,시/에세이,1.0,3000.0
9788967998318.0,최애가 되고 싶어,범유진 외,북오션,청소년,1.0,3001.0
9788932042916.0,SF 보다 Vol 3: 빛,단요 외,문학과지성사,소설,1.0,3002.0
9791192953342.0,어떻게 예술 작품을 되살릴까?,파비에네 마이어 외,원더박스,예술/대중문화,1.0,3003.0
9791198798800.0,태양인의 나라 대한민국,이상원,8체질연구소,건강,1.0,3004.0
9791160024340.0,나답게 산다는 것,박은미,초록북스,인문,1.0,3005.0
9788967822170.0,아이슬란드 트래블 스팟 45,권호영,푸른향기,여행,1.0,3006.0
9791130653112.0,엘르 시리즈 1: 나를 찾아서,키드 투생,놀,청소년,2.0,3008.0
9788937456916.0,달빛,기 드 모파상,민음사,소설,1.0,3009.0
9791197880575.0,깊은 밤의 영화관,이은선,클로브,예술/대중문화,1.0,3010.0
9791155817438.0,삶은 공학,빌 해맥,윌북,인문,1.0,3011.0
9791192536804.0,태국 골프여행 회화,무진 타일랜드,북스토리지,여행,1.0,3012.0
9791141600129.0,버드걸,마이아로즈 크레이그,문학동네,시/에세이,1.0,3013.0
9791193034187.0,일곱 번째 첫사랑,장이랑,폭스코너,청소년,1.0,3014.0
