ISBN,상품명,저자,출판사,분야,권수,누적권수
9791198340924,에디토리얼 씽킹 - 모든 것이 다 있는 시대의 창조적 사고법,최혜진 (지은이),터틀넥프레스,국내도서>예술/대중문화>예술/대중문화의 이해>미학/예술이론,1.0,1388.0
9788965425052,해커스 토익 실전 1000제 1 RC Reading(리딩) 문제집 - 최신기출유형 100% 반영 [무료 Part 5&6 해설ㅣ온라인 실전모의고사ㅣ무료 동영상강의 제공],해커스어학연구소 (지은이),해커스어학연구소(Hackers),국내도서>외국어>토익>Reading,1.0,1389.0
9791192389998,김재우의 구동사 100 - 100일간의 구동사 마스터 클래스,김재우 (지은이),상상스퀘어,국내도서>외국어>영어회화>생활영어,1.0,1390.0
9791140702503,영어 회화 핵심패턴 233 - 단어만 갈아 끼우면 회화가 튀어 나온다!,백선엽 (지은이),길벗이지톡,국내도서>외국어>영어회화>생활영어,1.0,1391.0
9788962819038,"오픽노잼 - 스크립트 없이 오픽 쌉가능, 개정판",Sam Park(오픽노잼) (지은이),파고다,국내도서>외국어>OPIc/인터뷰 영어>OPIc,1.0,1392.0
9791193166147,"권력과 진보 - 기술과 번영을 둘러싼 천년의 쟁투, 2024 노벨경제학상 수상작가","대런 애쓰모글루, 사이먼 존슨 (지은이), 김승진 (옮긴이)",생각의힘,국내도서>사회과학>사회학>사회학 일반,1.0,1393.0
9791168340947,저주토끼 - 개정판,정보라 (지은이),래빗홀,국내도서>소설/시/희곡>과학소설(SF)>한국 과학소설,1.0,1394.0
9791187297413,법륜 스님의 반야심경 강의,법륜 (지은이),정토출판,국내도서>종교/역학>불교>불교 경전/법문,1.0,1395.0
9791168125803,오백 년째 열다섯 2 - 구슬의 무게,김혜정 (지은이),위즈덤하우스,국내도서>청소년>청소년 문학>청소년 소설,1.0,1396.0
9791187142591,논어 (무삭제 완역본),"공자 (지은이), 소준섭 (옮긴이)",현대지성,국내도서>인문학>동양철학>유교철학/주역>공자/논어,1.0,1397.0
9791192445892,딱 1억만 모읍시다 - 돈쭐남의 목돈 마련 챌린지,김경필 (지은이),경이로움,국내도서>경제경영>재테크/투자>재테크/투자 일반,1.0,1398.0
9791169662963,2025 선재국어 한 권으로 끝장내는 마무리,이선재 (지은이),에스티유니타스,국내도서>수험서/자격증>공무원 수험서>7/9급 공무원>국어>7/9급 기본서 및 부교재,1.0,1399.0
9791190846011,"나는 왜 네 말이 힘들까 - 상대의 말이 듣기 힘들 때 후회되는 말을 했을 때, 꼬인 관계를 풀어주는 연결의 대화 수업",박재연 (지은이),한빛라이프,국내도서>인문학>심리학/정신분석학>교양 심리학,1.0,1400.0
9791191731538,흔들릴 줄 알아야 부러지지 않는다 - 인생의 무게를 반으로 줄이는 마음 수업,김정호 (지은이),달콤북스,국내도서>자기계발>힐링>마음 다스리기,1.0,1401.0
9791187011767,세계 미스터리 걸작선 02 : 모래시계 외,"아서 모리슨, 헤스케스 프리처드, E. P. 버틀러, 로버트 바, M. M. 보드킨, 로드 던세이니, 바로네스 오르치, K. O. 프리처드 (지은이), 이정아 (옮긴이), 박광규 (기획)",코너스톤,국내도서>소설/시/희곡>추리/미스터리소설>영미 추리/미스터리소설,1.0,1402.0
9788947549813,"명화의 발견, 그때 그 사람",성수영 (지은이),한경arte,국내도서>예술/대중문화>미술>미술 이야기,1.0,1403.0
9791194322047,2025 상장 기업 업종 지도 - 주식 투자자를 위한 종목 발굴 내비게이션,박찬일 (지은이),에프엔미디어,국내도서>경제경영>재테크/투자>주식/펀드,1.0,1404.0
9791130661964,돈의 그릇 - 100권의 책에서 찾은 부의 마인드셋,김새해 (지은이),다산북스,국내도서>자기계발>성공>성공학,1.0,1405.0
9788953149434,하나님의 침묵 - 불안의 시대를 뚫고 그분의 마음을 듣다,"헬무트 틸리케 (지은이), 윤종석 (옮긴이)",두란노,국내도서>종교/역학>기독교(개신교)>기독교(개신교) 목회/신학>설교/성경연구,1.0,1406.0
9791193235423,소원을 이루어주는 섬,유영광 (지은이),클레이하우스,국내도서>소설/시/희곡>판타지/환상문학>한국판타지/환상소설,1.0,1407.0
9791138383080,2025 시대에듀 투자자산운용사 한권으로 끝내기 ver 14 - 24년 기본서 개정사항 반영 / 최신 출제경향(19년 ~ 24년 11월 시험) 완벽 반영 / 워밍업! 핵심정리노트 + 핵심유형문제 + 보충문제 + 추가 보충문제 + 최종모의고사 2회분,유창호 (지은이),시대에듀(시대고시기획),국내도서>수험서/자격증>민간자격>투자자산운용사,1.0,1408.0
9791189143282,천 개의 뇌 - 뇌의 새로운 이해 그리고 인류와 기계 지능의 미래,"제프 호킨스 (지은이), 이충호 (옮긴이)",이데아,국내도서>과학>뇌과학>뇌과학 일반,1.0,1409.0
9791191983036,"현진's 펜 들고, 그림일기 - 하루를 기록하는 나만의 방법",박현진 (지은이),북코디,국내도서>건강/취미>취미기타>기타,1.0,1410.0
9788969655769,2025 단기 합격 해커스공기업 NCS 통합 기본서 (필수과목+전략과목+모의고사 5회분) - 한국전력공사·한국철도공사(코레일)·국민건강보험공단·IBK기업은행 등 공사 공단 및 금융권 필기 전형 대비ㅣ본 교재 인강ㅣNCS 필수 암기 노트ㅣ무료 바로 채점 및 성적 분석 서비스,"윤종혁, 김소원, 김태형, 복지훈, 최수지, 김동민, 해커스 취업교육연구소 (지은이)",해커스공기업,국내도서>수험서/자격증>취업/상식/적성>공사 공단 수험서>기타,1.0,1411.0
9791161509143,서아쌤의 토익 비밀과외 - 어디서도 알려준 적 없는 토익 고득점 비밀과외,"최서아, 시원스쿨어학연구소 (지은이)",시원스쿨LAB,국내도서>외국어>토익>실전,1.0,1412.0
9791191343809,낭독하는 이솝우화 Book 2 - 새벽달과 현석샘이 함께하는,"새벽달(남수진), 이현석, 롱테일 교육 연구소 (지은이)",롱테일북스,국내도서>외국어>영어듣기/말하기,1.0,1413.0
9791191343991,낭독하는 이솝우화 Book 3 - 새벽달과 현석샘이 함께하는,"새벽달(남수진), 이현석, 롱테일 교육 연구소 (지은이)",롱테일북스,국내도서>외국어>영어듣기/말하기,1.0,1414.0
9791194285038,사람을 남기는 사람 - 삶을 재구성하는 관계의 법칙,정지우 (지은이),마름모,국내도서>에세이>한국에세이,1.0,1415.0
9791194158165,"2025 SO NICE 빨간불,파란불 소방관계법규 실전동형 모의고사 16회 - 공채,경채통합용",백소나 (지은이),더나은,국내도서>수험서/자격증>공무원 수험서>소방공무원(승진)>소방관계법규,1.0,1416.0
9791198923202,고요의 힘 - 나를 바꾸는 5분의 기적,"틱낫한 (지은이), 위소영 (옮긴이)",소수,국내도서>에세이>명상에세이,1.0,1417.0
9791193937402,삶의 태도 - 흔들림 없이 나아가는,반건호 (지은이),북플레저,국내도서>인문학>인문 에세이,1.0,1418.0
9791167141033,행복한 커플은 어떻게 싸우는가 - 세계적인 심리학자 존&줄리 가트맨 박사의 관계 심리학,"존 가트맨, 줄리 슈워츠 가트맨 (지은이), 정미나 (옮긴이), 최성애 (감수)",해냄,국내도서>요리/살림>결혼/가족>결혼생활,1.0,1419.0
9791167229069,2025 신용한 행정학 실전과 가장 유사한 국가직 9급 모의고사,"신용한, 신용한행정학연구소 (지은이)",메가스터디교육(공무원),국내도서>수험서/자격증>공무원 수험서>7/9급 공무원>행정학>기출/문제집/모의고사,1.0,1420.0
9791172447229,2025 해커스공무원 신민숙 쉬운국어 20일 완성 모의고사 (9급 공무원) - 국가직·지방직 등 9급 전 직렬 시험 대비ㅣ본 교재 인강ㅣ공무원 국어 무료 특강ㅣ해커스 매일국어 어플ㅣ2025 출제 기조 변화 완벽 반영!,신민숙 (지은이),해커스공무원,국내도서>수험서/자격증>공무원 수험서>7/9급 공무원>국어>기출/문제집/모의고사,1.0,1421.0
9791130321998,철도교통안전관리자 10일 완성 기출문제집 - 제3판,황승순 (지은이),박영사,국내도서>수험서/자격증>국가전문자격>교통안전관리자,1.0,1422.0
9791172109011,시간관리의 정석 - 시간을 낭비하지 않는 사람들,"오스기 준 (지은이), 최지현 (옮긴이)",동양북스(동양문고),국내도서>자기계발>시간관리/정보관리>시간관리,1.0,1423.0
9791192327976,"2026 임수진 보건임용 2 - 초,중등 보건교사 임용고시 임용 수험생을 위한 진심을 담은 강의",임수진 (지은이),BTB Books,국내도서>수험서/자격증>공무원 수험서>교원임용시험>보건/사서/상담교사,1.0,1424.0
9788932405384,목련구모권선희문 - 상,"정지진 (지은이), 이정재 (옮긴이)",을유문화사,국내도서>소설/시/희곡>중국소설,1.0,1425.0
9788953149960,기도를 의심하다 - 노진준 목사의 믿고 듣는 기도 강의,노진준 (지은이),두란노,국내도서>종교/역학>기독교(개신교)>기독교(개신교) 신앙생활>예배/기도/묵상(QT),1.0,1426.0
9788956609959,종의 기원,정유정 (지은이),은행나무,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,1.0,1427.0
9788925588735,프로젝트 헤일메리,"앤디 위어 (지은이), 강동혁 (옮긴이)",알에이치코리아(RHK),국내도서>소설/시/희곡>과학소설(SF)>외국 과학소설,1.0,1428.0
9791190174756,"칵테일, 러브, 좀비 (리커버)",조예은 (지은이),안전가옥,국내도서>소설/시/희곡>판타지/환상문학>한국판타지/환상소설,1.0,1429.0
9791195795529,삐뽀삐뽀 119 이유식 - 소아청소년과 전문의 하정훈이 전하는 건강한 아가 밥상,하정훈 (지은이),유니책방,국내도서>좋은부모>육아>성장/발달,1.0,1430.0
9791192836355,"가난한 아이들은 어떻게 어른이 되는가 - 빈곤과 청소년, 10년의 기록",강지나 (지은이),돌베개,국내도서>사회과학>사회문제>빈곤/불평등문제,1.0,1431.0
9791198752444,"침묵을 배우는 시간 - 말이 넘쳐나는 세상 속, 더욱 빛을 발하는 침묵의 품격","코르넬리아 토프 (지은이), 장혜경 (옮긴이)",서교책방,국내도서>자기계발>협상/설득/화술>화술,1.0,1432.0
9791159920967,"랩 걸 - 나무, 과학 그리고 사랑","호프 자런 (지은이), 김희정 (옮긴이)",알마,국내도서>과학>기초과학/교양과학,1.0,1433.0
9788965423300,해커스 토익 왕기초 RC Reading (리딩) - 최신기출경향 반영ㅣ토익 초보 토린이를 위한 토익 첫걸음,해커스어학연구소 (지은이),해커스어학연구소(Hackers),국내도서>외국어>토익>Reading,1.0,1434.0
9791197831744,창조적 행위 : 존재의 방식,"릭 루빈 (지은이), 정지현 (옮긴이)",코쿤북스,국내도서>예술/대중문화>예술/대중문화의 이해>미학/예술이론,1.0,1435.0
9791189856502,쓸 만한 인간 - 개정증보판,박정민 (지은이),상상출판,국내도서>에세이>명사에세이>방송연예인에세이,1.0,1436.0
9788935703111,리얼리티 트랜서핑 2 - 성공의 물결로 갈아타는 선택의 비밀,"바딤 젤란드 (지은이), 박인수 (옮긴이)",정신세계사,국내도서>자기계발>성공>성공학,1.0,1437.0
9788947547567,제로 투 원 (리커버) - 스탠퍼드대학교 스타트업 최고 명강의,"피터 틸, 블레이크 매스터스 (지은이), 이지연 (옮긴이)",한국경제신문,국내도서>경제경영>창업/취업/은퇴>벤처/스타트업/인터넷창업,1.0,1438.0
9788935669738,나의 눈부신 친구 (리커버 특별판),"엘레나 페란테 (지은이), 김지우 (옮긴이)",한길사,국내도서>소설/시/희곡>세계의 소설>이탈리아소설,1.0,1439.0
9791193379417,아이에게 들려주는 부모의 예쁜 말 필사노트,김종원 (지은이),상상아이(상상아카데미),국내도서>좋은부모>부모교육,1.0,1440.0
9791169084178,B주류경제학 - 취향으로 읽는 요즘 경제,"이재용, 토스 (지은이)",오리지널스,국내도서>경제경영>마케팅/세일즈>광고/홍보/PR,1.0,1441.0
9791166833045,나혼자 끝내는 독학 일본어 첫걸음 - 최신 증보판,넥서스콘텐츠개발팀 (지은이),넥서스Japanese,국내도서>외국어>일본어>일본어 첫걸음,1.0,1442.0
9788932475233,"괴물들 - 숭배와 혐오, 우리 모두의 딜레마","클레어 데더러 (지은이), 노지양 (옮긴이)",을유문화사,국내도서>인문학>인문 에세이,1.0,1443.0
9791167226815,2025 신용한 행정학 최근 10년 단원별 기출문제집 - 전2권,"신용한, 신용한행정학연구소 (지은이)",메가스터디교육(공무원),국내도서>수험서/자격증>공무원 수험서>7/9급 공무원>행정학>기출/문제집/모의고사,1.0,1444.0
9791159201172,칼 융 레드 북,"칼 구스타프 융 (지은이), 김세영, 정명진 (옮긴이)",부글북스,국내도서>인문학>심리학/정신분석학>융,1.0,1445.0
9788969525963,"기적의 항암 식단 - 전이, 재발을 막는 건강 식단","김훈하, 김정은 (지은이)",경향BP,국내도서>요리/살림>건강요리,1.0,1446.0
9791155817773,어딘가엔 나의 서점이 있다,"마리야 이바시키나 (지은이), 벨랴코프 일리야 (옮긴이)",윌북,국내도서>에세이>사진/그림 에세이,1.0,1447.0
9791140710997,2025 시나공 컴퓨터활용능력 2급 필기 기본서 - 최신 기출문제집 + 동영상 강의,"길벗 R&D, 강윤석, 김용갑, 김우경, 김종일 (지은이)",길벗,국내도서>컴퓨터/모바일>활용능력>컴퓨터활용능력>컴퓨터활용능력 필기,1.0,1448.0
9791187297789,인생수업,"법륜 (지은이), 이순형 (그림)",정토출판,국내도서>종교/역학>불교>불교명상/수행,1.0,1449.0
9791162543993,무조건 나부터 생각할 것 - 상처받고 후회하는 관계에 익숙한 당신을 위한 심리 처방 45,"후지노 토모야 (지은이), 곽현아 (옮긴이)",비즈니스북스,국내도서>자기계발>성공>성공학,1.0,1450.0
9791167229694,2025 전한길 한국사 4.0 실전동형 모의고사 SEASON 1,전한길 (지은이),메가스터디교육(공무원),국내도서>수험서/자격증>공무원 수험서>7/9급 공무원>한국사>기출/문제집/모의고사,1.0,1451.0
9791194276555,존재의 역사 - 우주에서 우리로 이어지는 138억 년의 거대사,"팀 콜슨 (지은이), 이진구 (옮긴이)",오픈도어북스,국내도서>과학>기초과학/교양과학,1.0,1452.0
9791193217788,맥킨지의 전략적 프레임 - 경영 전략의 본질을 꿰뚫는 컨설팅 프레임워크,"오시마 사치요 (지은이), 강모희 (옮긴이)",유엑스리뷰,국내도서>자기계발>성공>성공학,1.0,1453.0
9788941250326,[색상랜덤] 새한글성경 NKT73 - 중(中).단본.무색인 - 하드커버.카나파.랩핑,대한성서공회 성경 편집팀 (엮은이),대한성서공회,국내도서>종교/역학>기독교(개신교)>성경/찬송가>한글성경>개역한글판,1.0,1454.0
9791164052936,"우리는 어떻게 움직이는가 - 근육의 해부학에서 피트니스까지, 삶을 지탱하는 근육의 모든 것","로이 밀스 (지은이), 고현석 (옮긴이)",해나무,국내도서>과학>기초과학/교양과학,1.0,1455.0
9791138385763,2025 시대에듀 투자자산운용사 실제유형 모의고사 + 특별부록 PASSCODE Premium ver 8.0 - 24년 기본서 개정사항 및 기출분석(19년 ~ 23년 + 24년 11월 시험) 완벽 반영 / 프리미엄 강의노트(2회분) / 특별부록Ⅰ 빈출포인트 O/X퀴즈 + Ⅱ 실제유형문제 추가 풀(100문항),유창호 (지은이),시대에듀(시대고시기획),국내도서>수험서/자격증>민간자격>투자자산운용사,1.0,1456.0
9791172444280,2025 해커스공무원 신민숙 쉬운국어 논리 강화 150제 (9급 공무원) - 국가직·지방직 등 9급 전 직렬 시험 대비ㅣ본 교재 인강ㅣ공무원 국어 무료 특강ㅣ해커스 매일국어 어플,신민숙 (지은이),해커스공무원,국내도서>수험서/자격증>공무원 수험서>7/9급 공무원>국어>기출/문제집/모의고사,1.0,1457.0
9791191731699,혼자가 편한 게 아니라 상처받기 싫은 거였다 - 관계에 지친 나를 보듬어주는 치유의 심리학,하정희 (지은이),한밤의책,국내도서>자기계발>힐링>마음 다스리기,1.0,1458.0
9791140711710,세상은 신화로 만들어졌다 - 오늘날까지 인류의 사고를 지배하는 강력한 8가지 테마,"리처드 벅스턴 (지은이), 배다인 (옮긴이)",더퀘스트,국내도서>인문학>신화/종교학>신화 이야기,1.0,1459.0
9791191716368,증명과 변명 - 죽음을 계획한 어느 청년 남성이 남기는 질문들,안희제 (지은이),다다서재,국내도서>사회과학>사회문제>사회문제 일반,1.0,1460.0
9788964374726,멍게의 맛 - 두 딸을 키우며 생각한 것들,임지영 (지은이),후마니타스,국내도서>에세이>한국에세이,1.0,1461.0
9791198545350,대치동 수학 고민 상담소 - 수학을 유난히 어려워하는 아이들을 위한 공부 전략,김현정 (지은이),브리드북스,국내도서>좋은부모>교육/학습>수학/과학 교육,1.0,1462.0
9791162052563,2025 심우철 하프 모의고사 Season 4 - This is TRENDY HALF!,심우철 (지은이),심슨북스,국내도서>수험서/자격증>공무원 수험서>7/9급 공무원>영어>기출/문제/모의고사,1.0,1463.0
9791198766502,2025 이윤탁 형사소송법 핵심지문 총정리,이윤탁 (지은이),가온에듀,국내도서>수험서/자격증>공무원 수험서>7/9급 공무원>법학>형사소송법,1.0,1464.0
9791198994202,사주 인사이트 - 사주는 내 삶 속에서 어떻게 작동하는가,하나사주 (지은이),혜윰터,국내도서>인문학>동양철학>동양철학 일반,1.0,1465.0
9788901286242,"세상은 고통이다 하지만 당신은 고통보다 강하다 - 마음을 다스리는 마스터, 필 스터츠의 내면 강화","필 스터츠, 배리 미첼스 (지은이), 이수경 (옮긴이)",웅진지식하우스,국내도서>자기계발>성공>성공학,1.0,1466.0
9791167500793,지옥의 메커니컬 베이스 트레이닝 : 입대편,마사키 (지은이),서울음악출판사(SRMUSIC),국내도서>예술/대중문화>음악>악보/작곡>기타/베이스,1.0,1467.0
9791192327983,2026 임수진 보건임용 기본이론 복습노트 2,임수진 (지은이),BTB Books,국내도서>수험서/자격증>공무원 수험서>교원임용시험>보건/사서/상담교사,1.0,1468.0
9791170611561,당신이 누군가를 죽였다,"히가시노 게이고 (지은이), 최고은 (옮긴이)",북다,국내도서>소설/시/희곡>추리/미스터리소설>일본 추리/미스터리소설,2.0,1470.0
9788949123554,기억 전달자 - 30만 부 기념 개정판,"로이스 로리 (지은이), 장은수 (옮긴이)",비룡소,국내도서>청소년>청소년 문학>청소년 소설,1.0,1471.0
9791161571379,불편한 편의점 2 (단풍 에디션),김호연 (지은이),나무옆의자,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,2.0,1473.0
9791140707492,처음부터 시작하는 주식투자 단타전략 - 15만 원으로 10억 만든 실전투자대회 1위 수상자의 필승 트레이딩 공식,홍인기 (지은이),길벗,국내도서>경제경영>재테크/투자>주식/펀드,1.0,1474.0
9788954694575,여름을 한 입 베어 물었더니,이꽃님 (지은이),문학동네,국내도서>청소년>청소년 문학>청소년 소설,2.0,1476.0
9791192625300,이은경쌤의 초등어휘일력 365 (스프링) - 국어 문학 속 어휘 완전정복!,이은경 (지은이),포레스트북스,국내도서>좋은부모>교육/학습>독서/작문 교육,2.0,1478.0
9791196834005,백년운동 - 척추.관절 아프지 않게 100세까지 운동하는 방법,정선근 (지은이),아티잔,국내도서>건강/취미>질병치료와 예방>허리/디스크/척추/통증,1.0,1479.0
9788954605816,눈물상자 - 2024 노벨문학상 수상작가,"한강 (지은이), 봄로야 (그림)",문학동네,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,1.0,1480.0
9788970123691,상실의 시대,"무라카미 하루키 (지은이), 유유정 (옮긴이)",문학사상사,국내도서>소설/시/희곡>일본소설>1950년대 이후 일본소설,1.0,1481.0
9791171170418,일론 머스크,"월터 아이작슨 (지은이), 안진환 (옮긴이)",21세기북스,국내도서>경제경영>기업/경영자 스토리>국외 기업/경영자,1.0,1482.0
9791158510244,5년 후 나에게 - Q&A a day (Sandglass Edition),"포터 스타일 (지은이), 정지현 (옮긴이)",토네이도,국내도서>자기계발>시간관리/정보관리>시간관리,1.0,1483.0
9791192512419,최강록의 요리 노트,최강록 (지은이),클,국내도서>요리/살림>생활요리,1.0,1484.0
9791161507200,"NEW 미꽃체 손글씨 노트 - 손글씨를 인쇄된 폰트처럼, 개정증보판",최현미 (지은이),시원북스,국내도서>건강/취미>글씨 쓰기,1.0,1485.0
9788957821305,"현명한 투자자 - 벤저민 그레이엄 직접 쓴 마지막 개정판, 개정4판","벤저민 그레이엄 (지은이), 이건 (옮긴이), 신진오 (감수)",국일증권경제연구소,국내도서>경제경영>재테크/투자>주식/펀드,1.0,1486.0
9788937460944,차라투스트라는 이렇게 말했다,"프리드리히 니체 (지은이), 장희창 (옮긴이)",민음사,국내도서>인문학>서양철학>현대철학>프리드리히 니체,1.0,1487.0
9791193528129,"질병 해방 - 치매, 암, 당뇨, 심장병과 노화를 피하고 건강하게 오래 사는 법","피터 아티아, 빌 기퍼드 (지은이), 이한음 (옮긴이)",부키,국내도서>인문학>교양 인문학,1.0,1488.0
9791168342286,그거 사전 - 대체로 즐겁고 가끔은 지적이며 때로는 유머러스한 사물들의 이야기,홍성윤 (지은이),인플루엔셜(주),국내도서>인문학>교양 인문학,1.0,1489.0
9791187297239,지금 이대로 좋다 (20만 부 기념 리커버 에디션) - 자유롭고 행복하고 싶은 이들에게 전하는 법륜 스님의 희망편지,"법륜 (지은이), 박정은 (그림)",정토출판,국내도서>에세이>명사에세이>기타 명사에세이,1.0,1490.0
9788954637954,전쟁은 여자의 얼굴을 하지 않았다,"스베틀라나 알렉시예비치 (지은이), 박은정 (옮긴이)",문학동네,국내도서>에세이>외국에세이,1.0,1491.0
9791160183863,"2025 신경향 이동기 공무원 VOCA - 공무원 영어 VOCA APP 이용쿠폰 및 단어 암기용 가림판 수록, 온라인 동영상 강의 무료 제공",이동기 (지은이),지금(도서출판),국내도서>수험서/자격증>공무원 수험서>7/9급 공무원>영어>단어/문법/독해 외,2.0,1493.0
9788965423294,해커스 토익 왕기초 LC Listening (리스닝) - 최신기출경향 반영｜토익 초보 토린이를 위한 토익 첫걸음,해커스어학연구소 (지은이),해커스어학연구소(Hackers),국내도서>외국어>토익>Listening,1.0,1494.0
9791141601102,사랑과 결함,예소연 (지은이),문학동네,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,1.0,1495.0
9788934944188,사피엔스 : 그래픽 히스토리 Vol.2 - 문명의 기둥,"유발 하라리 (원작), 다니엘 카사나브 (그림), 김명주 (옮긴이), 다비드 반데르묄렝 (각색)",김영사,국내도서>인문학>교양 인문학,1.0,1496.0
9791193394342,이동 평균선 투자법 - 차트 분석의 시작과 끝은 이동 평균선이다,"고지로 강사 (지은이), 김정환 (옮긴이)",이레미디어,국내도서>경제경영>재테크/투자>주식/펀드,2.0,1498.0
9791168222724,뿐이 토핑 이유식 - 최신 이유식 지침을 반영한 세상 쉽고 맛있는 레시피 253,"정주희 (지은이), 이수진 (감수)",서사원,국내도서>요리/살림>이유식,2.0,1500.0
9788965424642,"해커스 JLPT(일본어능력시험)기출단어장 N5-N3 - 주제별 연상 암기로 쉽고 빠르게! 단어·예문 MP3, 무료 Day별 단어 퀴즈 & 연습문제 해석, 오십음도 순 인덱스",해커스JLPT연구소 (지은이),해커스어학연구소(Hackers),국내도서>외국어>일본어>JLPT>N5,1.0,1501.0
9788934935735,사피엔스 : 그래픽 히스토리 Vol.3 - 역사의 배후,"유발 하라리 (원작), 다니엘 카사나브 (그림), 김명주 (옮긴이), 다비드 반데르묄렝 (각색)",김영사,국내도서>인문학>교양 인문학,1.0,1502.0
9788965426103,"해커스 토플 리딩 인터미디엇 (Hackers TOEFL Reading Intermediate) : 2023년 7월 26일 개정 시험 완벽 반영, 개정증보판 - iBT 리딩 실전모의고사, 지문녹음&단어암기 MP3, 토플 중급독해 4주완성",David Cho (지은이),해커스어학연구소(Hackers),국내도서>외국어>토플>Reading,1.0,1503.0
9791190276023,"일의 격 - 성장하는 나, 성공하는 조직, 성숙한 삶",신수정 (지은이),턴어라운드,국내도서>경제경영>기업 경영>경영 일반,1.0,1504.0
9791193080412,365 느리게 나이 드는 습관 일력 (스프링),정희원 (지은이),한빛라이프,국내도서>건강/취미>건강정보>건강에세이/건강정보,1.0,1505.0
9788965426011,"해커스 토플 라이팅 (Hackers TOEFL Writing) : 2023년 7월 26일 개정 시험 완벽 반영, 개정증보판 - 기출 경향을 반영한 토론형 30문제의 Model Essay 수록, iBT 라이팅 실전모의고사 + 통합형 문제학습 MP3 제공",David Cho (지은이),해커스어학연구소(Hackers),국내도서>외국어>토플>Writing,1.0,1506.0
9791169662680,2025 이동기 영어 실전 어휘 & 생활영어 200제 - 공무원 영어의 시작과 끝,(주)이앤미래(대표 이동기) (지은이),에스티유니타스,국내도서>수험서/자격증>공무원 수험서>7/9급 공무원>영어>단어/문법/독해 외,1.0,1507.0
9791198754004,어른의 기분 관리법 - 감정에 휘둘려 손해 봤던 어른을 위한 조언,"손힘찬, 이영탁, 이현정, 승PD, 박은주, 아이릿, 이주희, 김영미, 이민영 (지은이)",어센딩,국내도서>에세이>한국에세이,1.0,1508.0
9791199031913,폴리스 마마,한지승 (지은이),스토리가든,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,1.0,1509.0
9791191247114,어떻게 지내요,"시그리드 누네즈 (지은이), 정소영 (옮긴이)",엘리,국내도서>소설/시/희곡>영미소설,1.0,1510.0
9791167227386,2025 유휘운 행정법총론 진도별 기출문제집(진출) - 전3권,유휘운 (지은이),메가스터디교육(공무원),국내도서>수험서/자격증>공무원 수험서>7/9급 공무원>행정법>기출/문제집/모의고사,1.0,1511.0
9791192953236,"내전, 대중 혐오, 법치 - 신자유주의는 어떻게 지배하는가","피에르 다르도, 크리스티앙 라발, 피에르 소베트르, 오 게강 (지은이), 정기헌 (옮긴이), 장석준 (해제)",원더박스,국내도서>사회과학>사회사상/사회사상사>사회사상/사회사상사 일반,1.0,1512.0
9791191343984,Holes 홀스 (영어원서 + 워크북 + 음원 QR코드) - 개정판,"루이스 새커 (지은이), 김보경, 이제원, 매건 맨리 (감수)",롱테일북스,국내도서>외국어>영어독해,1.0,1513.0
9791198988843,신광은 1개년 최신판례 선택형 OX : 형사법/형법/형사소송법 [최신판례] - 경찰채용·승진·간부/해경채용·승진·간부/법원직·검찰직·변시 [최신판례],신광은 (지은이),느루(미래인재컴퍼니),국내도서>수험서/자격증>공무원 수험서>경찰공무원(승진)>형법,1.0,1514.0
9791172100827,하루 5분 용기를 주는 일본어 필사,"@everyday.meigen (지은이), 서인 (옮긴이)",동양북스(동양문고),국내도서>외국어>일본어>일본어 독해/작문/쓰기,1.0,1515.0
9791193358825,노트북,"니컬러스 스파크스 (지은이), 박설영 (옮긴이)",모모,국내도서>소설/시/희곡>로맨스소설>외국 로맨스소설,1.0,1516.0
9791191378641,SKY 입시생 중등 필독서 - 상위 1%로 이끌어주는 문학·비문학 독해력,"박은선, 배혜림 (지은이)",체인지업,국내도서>청소년>학습법,1.0,1517.0
9788979294408,"컬러 앤 라이트 - 사실적인 표현을 위한 빛과 색 그리는 법, 개정판","제임스 거니 (지은이), 김지혜 (옮긴이)",잉크잼(잼스푼),국내도서>예술/대중문화>미술>미술비평/이론,1.0,1518.0
9791160079029,초보 마녀와 견습 마법사를 위한 필수 지침서,"프란체스카 마테오니 (지은이), 엘리사 마첼라리 (그림), 박유진 (옮긴이)",한즈미디어(한스미디어),국내도서>예술/대중문화>미술>화집,1.0,1519.0
9791130652733,더 피아트 스탠다드 - 금과 달러부터 암호화폐까지 부의 가장 확실한 미래,"사이페딘 아모스 (지은이), 임경은 (옮긴이)",다산북스,국내도서>경제경영>재테크/투자>가상/암호화폐,1.0,1520.0
9791194513025,자본을 읽자,"루이 알튀세르, 에티엔 발리바르, 로제 에스타블레, 피에르 마슈레, 자크 랑시에르 (지은이), 배세진, 김은주, 안준범, 진태원 (옮긴이), 진태원 (해제)",그린비,국내도서>인문학>철학 일반>교양 철학,1.0,1521.0
9791164712779,가짜 건강의 유혹,빅데이터닥터 (지은이),행성B(행성비),국내도서>인문학>교양 인문학,1.0,1522.0
