ISBN,상품명,저자,출판사,분야,권수,누적권수
9788932907406,스키다마링크:기욤 뮈소 장편소설,기욤 뮈소 [지음];이승재 옮김,열린책들,프랑스 문학,2,1545
9791167902160,풀업 :강화길 소설 ,지은이: 강화길,현대문학,한국문학,2,1547
9788932917207,(하퍼 리) 앵무새 죽이기 :하퍼 리 장편소설 ,지은이: 하퍼 리 ;옮긴이: 김욱동,열린책들,영미문학,2,1549
9788936456221,우아한 거짓말 :김려령 장편소설 ,김려령,창비,한국문학,2,1551
9788936438012,이제야 언니에게 :최진영 소설 ,지은이: 최진영,창비,한국문학,2,1553
9788954689496,절연 :아시아의 젊은 작가들 ,"지은이: 정세랑,옮긴이: 홍은주",문학동네,문학,2,1555
9791190157742,기묘한 괴담 하우스 ,저자: 사와무라 이치 ;옮긴이: 남소현,Book Plaza(북플라자),일본문학 및 기타 아시아 제문학,2,1557
9791159256486,"왜 아가리로만 할까? :오늘도, 해야지 해야지 하며 하루를 보낸 당신에게 ","박정한,이수창 지음",들녘,한국문학,2,1559
9791130637082,마녀식당으로 오세요 :구상희 장편소설 ,지은이: 구상희,다산북스,한국문학,2,1561
9791167372024,재수사 :장강명 장편소설 ,지은이: 장강명,은행나무,한국문학,2,1563
9788954686921,저만치 혼자서 :김훈 소설 ,지은이: 김훈,문학동네,한국문학,2,1565
9791130641225,플라멩코 추는 남자 :허태연 장편소설 ,지은이: 허태연,다산북스,한국문학,2,1567
9791191043419,소문 :오기와라 히로시 장편소설 ,지은이: 오기와라 히로시 ;옮긴이: 권일영,바이포엠,일본문학 및 기타 아시아 제문학,2,1569
9788932907871,나무 ,베르나르 베르베르 지음 ;이세욱 옮김,열린책들,프랑스 문학,2,1571
9788965745709,해시의 신루 :윤이수 장편소설 ,지은이: 윤이수,해냄,한국문학,2,1573
9788993094558,페러그린과 이상한 아이들의 집 ,랜섬 릭스 지음 ;이진 옮김,폴라북스,영미문학,2,1575
9788925578422,새들이 모조리 사라진다면 :리처드 파워스 장편소설 ,지은이: 리처드 파워스 ;옮긴이: 이수현,RHK(알에이치코리아),영미문학,2,1577
9788934974932,안녕의 의식 :미야베 미유키 소설집 ,지은이: 미야베 미유키 ;옮긴이: 홍은주,김영사,일본문학 및 기타 아시아 제문학,2,1579
9791161571331,불편한 편의점 :김호연 장편소설 ,지은이: 김호연,나무옆의자,한국문학,2,1581
9791168124912,(부지런히 나를 키우는) 읽는 생활 :임진아 에세이 ,지은이: 임진아,위즈덤하우스,한국문학,2,1583
9791190382267,마음챙김의 시 ,류시화 엮음,수오서재,문학,2,1585
9791190337755,죽이고 싶은 아이 :이꽃님 장편소설 ,지은이: 이꽃님,우리학교,한국문학,2,1587
9788997962129,망원동 브라더스 :김호연 장편소설 ,지은이: 김호연,나무옆의자,한국문학,2,1589
9788973377947,(趙廷來 大河小說) 太白山脈,趙廷來,해냄출판사,한국문학,2,1591
9788972759706,"친애하고, 친애하는 :백수린 소설 ",지은이: 백수린,현대문학,한국문학,2,1593
9788972757467,매스커레이드 이브 :히가시노 게이고 연작소설 ,지은이: 히가시노 게이고 ;옮긴이: 양윤옥,현대문학,일본문학 및 기타 아시아 제문학,2,1595
9788965964322,우리 애가 결혼을 안 해서요 :가키야 미유 장편 소설 ,지은이: 가키야 미유 ;옮긴이: 서라미,흐름출판,일본문학 및 기타 아시아 제문학,2,1597
9791185459271,모든 요일의 기록 :10년차 카피라이터가 붙잡은 삶의 순간들 ,김민철 지음,북라이프,한국문학,2,1599
9788937460043,시골의사,프란츠 카프카 지음;전영애 옮김,민음사,독일문학,2,1601
9788950978976,너는 기억 못하겠지만 :후지마루 장편소설 ,지은이: 후지마루 ;옮긴이: 김은모,Arte(북이십일 아르테),일본문학 및 기타 아시아 제문학,2,1603
9791158791957,코로나와 잠수복 ,지은이: 오쿠다 히데오 ;옮긴이: 김진아,더난콘텐츠그룹,일본문학 및 기타 아시아 제문학,2,1605
9788977824768,위라클 =우리 모두에게 기적을 /Weracle ,박위 지음,토기장이,한국문학,2,1607
9788936434618,위저드 베이커리 :구병모 장편소설 ,지은이: 구병모,창비,한국문학,2,1609
9791192738352,걷는 망자 :'괴민연'에서의 기록과 추리 ,미쓰다 신조 지음 ;김은모 옮김,디앤씨미디어,일본문학 및 기타 아시아 제문학,2,1611
9791191071030,프리즘 :손원평 장편소설 ,지은이: 손원평,은행나무,한국문학,2,1613
9791130692739,미궁 ,지은이: 나카무라 후미노리 ;옮긴이: 양윤옥,다산북스,일본문학 및 기타 아시아 제문학,2,1615
9791191825046,헤맨다고 모두 길을 잃는 것은 아니다 :김달 에세이 ,지은이: 김달,빅피시,한국문학,2,1617
9791166831270,내 생의 마지막 다이어트 :권여름 장편소설 ,지은이: 권여름,넥서스,한국문학,2,1619
9788934995388,부끄러움 ,지은이: 아니 에르노 ;옮긴이: 이재룡,김영사,프랑스 문학,2,1621
9791168412606,"어웨이크 =이 새벽, 세상에 나서기 전 하나님과 둘만의 시간 /Awake ",김유진 지음,미래엔,기독교,2,1623
9788934111580,가장 아름다운 노래 =아가서 이야기 /Song of songs ,김구원 지음,기독교문서선교회,기독교,2,1625
9788971082355,가톨릭 교육과 인간 =Catholic education and human being ,원종철 지음,가톨릭대학출판부,기독교,2,1627
9788958250302,(지혜로운 엄마가 읽어주는) 탈무드 태교동화 ,김경아 엮음 ;연주 그림,프리미엄북스,기독교,2,1629
9788932919553,"배움의 발견 :나의 특별한 가족, 교육, 그리고 자유의 이야기 ",타라 웨스트오버 지음 ;김희정 옮김,열린책들,기독교,2,1631
9788950963262,침묵의 기술 ,조제프 앙투안 투생 디누아르 지음 ;성귀수 옮김,arte(아르테),기독교,2,1633
9788932112275,여러분도 행복하세요 :요한 바오로 2세 교황과 함께하는 365일 ,지은이: 요한 바오로 2세 ;옮긴이: 박은희,가톨릭출판사,기독교,2,1635
9788953120501,"팀 켈러, 결혼을 말하다 ",팀 켈러 지음 ;최종훈 옮김,두란노,기독교,2,1637
9788960920057,(한눈에 보는) 만화 성경개관=신약편/(A)survey of the Bible,백금산 글;김종두 그림,부흥과개혁사,기독교,1,1638
9788984453227,좋은 엄마 되기 ,지은이: 데니즈 로이 ;옮긴이: 이혜성,시그마북스,기독교,1,1639
9788964360293,구약의 하나님은 신약의 하나님이 아니다 ,최동훈 지음,삼인,기독교,1,1640
9788996752295,기독교를 고발한다 ,최영삼 지음,겨자씨앗,기독교,1,1641
9788904220014,예수님께 소통을 배워라 ,지은이: 김은성,생명의말씀사,기독교,1,1642
9788960974081,기다림 :가장 힘든 일 ,데비 애커먼 지음 ;전의우 옮김,규장,기독교,1,1643
9788983509062,창조의 해답 :가장 논란이 되고 있는 창조 관련 질문에 대한 명쾌한 답변 ,행크 해네그래프 지음 ;김태형 옮김,예영커뮤니케이션,기독교,1,1644
9788932812755,"평화, 그 아득한 희망을 걷다 :르완다에서 강정까지 송강호의 평화 이야기 ",지은이: 송강호,한국기독학생회출판부,기독교,1,1645
9791195029242,코이노니아로 매듭을 푸는 교황님 ,지은이: 프란치스코 ;옮긴이: 제병영,하양인,기독교,1,1646
9788993141689,어린양의 신부(新婦) ,"W. T. P. 월스턴,박선희 옮김",형제들의 집,기독교,1,1647
9788974745264,고백록:젊은 날의 방황과 아름다운 구원,아우구스티누스 지음;정은주 풀어씀,풀빛,기독교,1,1648
9788932813721,제일소명 :세상을 위한 하나님 백성의 제자도 ,지은이: 마크 래버튼 ;옮긴이: 하보영,한국기독학생회출판부,기독교,1,1649
9788960973565,왕의 재정 :내 삶의 진정한 주인 바꾸기 ,김미진 지음 ;홍성건 감수,규장,기독교,1,1650
9788960974524,기대 :결코 놓칠 수 없는 간절한 바람 ,지은이: 이용규,규장,기독교,1,1651
9788927812975,당신은 사건 현장에 있습니다 :일러스트 한 장으로 즐기는 추리 게임 ,글: 모데스토 가르시아 ;번역: 엄지영,중앙일보에스,"오락, 스포츠",2,1653
9788927879718,당신은 사건 현장에 있습니다 :일러스트 한 장으로 즐기는 추리 게임 ,글: 모데스토 가르시아 ;번역: 엄지영,중앙일보에스,"오락, 스포츠",2,1655
9791186560020,"조훈현, 고수의 생각법 :생각은 반드시 답을 찾는다 ",조훈현 지음,인플루엔셜,"오락, 스포츠",2,1657
9788937437571,우아하고 호쾌한 여자 축구 :김혼비 에세이 ,지은이: 김혼비,민음사,"오락, 스포츠",2,1659
9788959757350,나는 즐라탄이다 :즐라탄 이브라히모비치 자서전 ,"즐라탄 이브라히모비치,이주만 옮김",한즈미디어,"오락, 스포츠",2,1661
9791155814826,뛰는 사람 :달리기를 멈추지 않는 생물학자 베른트 하인리히의 80년 러닝 일지 ,베른트 하인리히 지음 ;조은영 옮김,윌북,"오락, 스포츠",2,1663
9788959757954,Park Ji-sung :my story =박지성 마이 스토리 ,박지성 지음,한즈미디어,"오락, 스포츠",2,1665
9791191859836,나는 읽고 쓰고 버린다 :손웅정의 말 ,지은이: 손웅정,난다,"오락, 스포츠",2,1667
9788934967194,취미가 우리를 구해줄 거야 :오늘도 재미를 찾아 나선다 ,글·그림: 방구석,김영사,"오락, 스포츠",2,1669
9791157526680,꽃보다 드라이 플라워 :예쁘게 말리는 법부터·인테리어 소품까지 ,"하우투드라이 꾸까,이재람 지음",Qrious(큐리어스),"오락, 스포츠",2,1671
9791165343316,죽어야 끝나는 야구 환장 라이프 ,쌍딸 지음,팩토리나인,"오락, 스포츠",2,1673
9791190382502,"모든 것은 기본에서 시작한다 :실력도 기술도 사람 됨됨이도, 기본을 지키는 손웅정의 삶의 철학 ",손웅정 지음,수오서재,"오락, 스포츠",2,1675
9791188073382,축구를 하며 생각한 것들 :손흥민 첫 에세이 ,지은이: 손흥민,브레인스토어,"오락, 스포츠",2,1677
9791135445620,시작하기엔 너무 늦지 않았을까? :나를 살린 달리기 ,벨라 마키 지음 ;김고명 옮김,로크미디어,"오락, 스포츠",2,1679
9791188605149,"아무튼, 산 ",지은이: 장보영,코난북스,"오락, 스포츠",2,1681
9791185502144,산이 부른다 :본격 등산 입문 만화 ,글: 진우석 ;그림: 이진아,클,"오락, 스포츠",1,1682
9788978494892,야구 수비 전술 플레이북 =Baseball playbook ,일본 전국야구기술위원회 지음 ;김정환 옮김,삼호미디어,"오락, 스포츠",1,1683
9791130648385,인생은 순간이다 :삶이라는 타석에서 평생 지켜온 철학 ,김성근 지음,다산북스,"오락, 스포츠",1,1684
9788963706924,이게 다 야구 때문이다 :어느 젊은 시인의 야구 관람기 ,서효인 지음,다산북스,"오락, 스포츠",1,1685
9788997313396,스틱 북 ,"조 스코필드,서남희 옮김",토마토 하우스,"오락, 스포츠",1,1686
9788997313617,와일드 시티 북 :도시 속 자연을 즐기는 재미있는 놀이 67가지 ,"조 스코필드,서남희 옮김",토마토하우스,"오락, 스포츠",1,1687
9788952216342,판을 엎어라 :드라마틱한 역전의 승부사 이세돌의 반상 이야기… ,이세돌 지음,살림출판사,"오락, 스포츠",1,1688
9791157840083,세이버메트릭스 레볼루션 :통계는 어떻게 야구를 비즈니스로 바꾸는가? ,"벤저민 바우머,송민구 옮김",한빛비즈,"오락, 스포츠",1,1689
9788998824068,축구직업설명서 :축구 전문직 종사자 28인의 현실적 조언 ,"김환,정다워 지음",퍼스트디비전,"오락, 스포츠",1,1690
9788968330452,보떼봉떼 플라워 클래스 =사계절의 프렌치 스타일 꽃 수업 /Beauté et bonté flower class ,지은이: 정주희 ;사진: 장희엽,백도씨,"오락, 스포츠",1,1691
9788968970870,아직 끝이 아니다 :배구 여제 김연경의 세상을 향한 강스파이크 ,지은이: 김연경,가연,"오락, 스포츠",1,1692
9791186757093,"자존감 수업 :하루에 하나, 나를 사랑하게 되는 자존감 회복 훈련 ",윤홍균 지음,심플라이프,심리학,2,1694
9788960862296,꼴,허영만 글·그림,위즈덤하우스,심리학,2,1696
9791160505801,관계를 읽는 시간 :나의 관계를 재구성하는 바운더리 심리학 ,문요한 지음,길벗,심리학,2,1698
9788937837654,"정리하는 뇌 :디지털 시대, 정보와 선택 과부하로 뒤엉킨 머릿속과 일상을 정리하는 기술 ",대니얼 J. 레비틴 지음 ;김성훈 옮김,미래엔,심리학,2,1700
9791165347727,나를 지키는 관계가 먼저입니다 ,지은이: 안젤라 센,쌤앤파커스,심리학,2,1702
9791197024108,나의 다정하고 무례한 엄마 :엄마가 준 상처로부터 따뜻하게 나를 일으키는 감정 수업 ,이남옥 지음,라이프앤페이지,심리학,2,1704
9788931001143,사랑의 기술,에리히 프롬 지음;황문수 옮김,문예출판사,심리학,2,1706
9788970656588,나도 아직 나를 모른다 :뇌과학과 임상심리학이 부서진 마음에게 전하는 말 ,허지원 지음,홍익출판사,심리학,2,1708
9788972976936,강신주의 다상담,강신주 지음,동녘,심리학,2,1710
9788960868281,버텨낼 권리 :밥벌이의 고단함을 달래주는 닥터K의 심리 상담소 ,김병수 지음,위즈덤하우스,심리학,2,1712
9791165215835,예민한 사람도 마음이 편안해지는 작은 습관 ,니시와키 슌지 지음 ;이은혜 옮김,길벗,심리학,2,1714
9788965961420,(사람 때문에 매일 괴로운 당신을 위한) 관계 수업 ,데이비드 번즈 지음 ;차익종 옮김,흐름출판,심리학,2,1716
9788960511972,가족의 두 얼굴 =Two faces of my family ,최광현 지음,부키,심리학,2,1718
9791157950539,엄마를 위한 미움받을 용기 :아들러 심리학의 성장 에너지 ,기시미 이치로 지음 ;김현정 옮김,스타북스,심리학,2,1720
9791157546084,운명을 바꾸는 셀프인테리어 tip 30 =Self interior tip ,박성준 지음,대원씨아이,심리학,2,1722
9788995688908,스키너의 심리상자 열기:세상을 뒤바꾼 위대한 심리 실험 10장면,로렌 슬레이터 지음;조증열 옮김,에코의서재,심리학,2,1724
9788998015121,행복해질 용기 ,기시미 이치로 지음 ;이용택 옮김,더좋은책,심리학,2,1726
9788986377453,아티스트 웨이 :나를 위한 12주간의 창조성 워크숍 ,줄리아 카메론 지음 ;임지호 옮김,경당,심리학,2,1728
9791168270428,말의 시나리오 :어떤 말은 삶의 숨겨진 이야기를 들려준다 ,김윤나 지음,카시오페아(카시오페아 출판사),심리학,2,1730
9791186688519,나는 왜 무기력을 되풀이하는가 :에리히 프롬 진짜 삶을 말하다 ,지음: 에리히 프롬 ;옮김: 장혜경,나무생각,심리학,2,1732
9791162542644,습관의 알고리즘 :인간의 뇌는 어떻게 행동을 설계하는가 ,러셀 폴드랙 지음 ;신솔잎 옮김,비즈니스북스,심리학,2,1734
9788952756879,내 주위에는 왜 멍청이가 많을까 :세상을 위협하는 멍청함을 연구하다 ,장 프랑수아 마르미옹 지음 ;이주영 옮김,시공사,심리학,2,1736
9791191369137,감정 기복이 심한 편입니다만 :요동치는 감정을 조절할 수 있는 최고의 기분 관리법 ,박한평 지음,Deep&Wide,심리학,2,1738
9788965964049,습관의 디테일 :위대한 변화를 만드는 사소한 행동 설계 ,BJ 포그 지음 ;김미정 옮김,흐름출판,심리학,2,1740
9788950999445,"프레임의 힘 :위기와 기회의 시대, 사고의 틀을 바꿔 문제의 본질을 꿰뚫어라 ","케네스 쿠키어,김태훈 옮김",21세기북스(북이십일 21세기북스),심리학,2,1742
9788960515109,나는 왜 그에게 휘둘리는가 :내 인생 꼬이게 만드는 그 사람 대처법 ,크리스텔 프티콜랭 지음 ;이세진 옮김,부키,심리학,2,1744
9788998660116,"나는 외롭다고 아무나 만나지 않는다 :사랑은 하고 싶지만, 상처는 받기 싫은 당신을 위한 까칠한 연애심리학 ",양창순 지음,센추리원,심리학,2,1746
9788934956150,생각에 관한 생각 :우리의 행동을 지배하는 생각의 반란 ,지은이: 대니얼 카너먼 ;옮긴이: 이진원,김영사,심리학,2,1748
9788956058085,"잠의 사생활 :관계, 기억, 그리고 나를 만드는 시간 ",데이비드 랜들 지음 ;이충호 옮김,북하우스 퍼블리셔스,심리학,2,1750
9788960519657,적당히 느슨하게 조금씩 행복해지는 습관 ,바쿠@정신과의 지음 ;김윤경 옮김,부키,심리학,2,1752
9788973378869,몰입의 즐거움 ,미하이 칙센트미하이 지음 ;이희재 옮김,해냄출판사,심리학,2,1754
9788901259727,기억의 뇌과학 :인간의 기억은 어떻게 만들어지고 사라지는가 ,리사 제노바 지음 ;윤승희 옮김,웅진씽크빅,심리학,2,1756
9788958910060,상처받은 내면아이 치유,John Bradshaw 저;오제은 역,학지사,심리학,2,1758
9788960864375,회복탄력성 - 시련을 행운으로 바꾸는 유쾌한 비밀,김주환,위즈덤하우스,심리학,2,1760
9788960861510,꼴,허영만 글·그림,위즈덤하우스,심리학,2,1762
9788901110806,FBI 행동의 심리학 :말보다 정직한 7가지 몸의 단서 ,"지은이: 조 내버로,옮긴이: 박정길",웅진씽크빅,심리학,2,1764
9788950955779,"행복의 기원 :생존과 번식, 행복은 진화의 산물이다 ",서은국 지음,21세기북스(북이십일 21세기북스),심리학,2,1766
9791130627595,해빗 =내 안의 충동을 이겨내는 습관 설계의 법칙 /Habit ,웬디 우드 지음 ;김윤재 옮김,다산북스,심리학,2,1768
9788950911546,프레임:나를 바꾸는 심리학의 지혜,최인철 지음,북이십일21세기북스,심리학,2,1770
9791189938772,회복탄력성 =시련을 행운으로 바꾸는 마음 근력의 힘 /Resilience ,김주환 지음,위즈덤하우스,심리학,2,1772
9791191043655,무례한 사람에게 휘둘리지 않는 법 :스스로를 지킬 수 있는 인간관계 처방전 ,정재훈 지음,Mindset,심리학,2,1774
9791130693989,(조셉 머피) 부의 초월자 :무한의 부를 창조하는 잠재의식의 힘 ,조셉 머피 지음 ;조율리 옮김,다산북스,심리학,2,1776
9791168221116,"가족이지만 타인입니다 :조금 멀찍이 떨어져 마침내, 상처의 고리를 끊어낸 마음 치유기 ",원정미 지음,서사원,심리학,2,1778
9788926823088,마음을 열어주는 패스워드 ,이희경 지음,한국학술정보,심리학,2,1780
9788998266127,버텨내는 용기 :아들러의 내 인생 애프터서비스 심리학 ,지은이: 기시미 이치로 ;옮긴이: 박재현,엑스오북스,심리학,2,1782
9788988404898,셀프컴패션 :나를 위한 기도 ,크리스토퍼 K. 거머 지음 ;한창호 옮김,아름드리미디어,심리학,2,1784
9791185952116,아들러에게 인간관계를 묻다 :왜 모두에게 인정받으려 하는가? ,기시미 이치로 지음 ;유미진 옮김,카시오페아,심리학,2,1786
9788972219651,아들러식 대화법 :엄마와 아이 사이 ,하라다 아야코 지음 ;박지석 옮김,진선출판사,심리학,2,1788
9788901203720,너는 나에게 상처를 줄 수 없다 =Nobody can hurt me without my permission,배르벨 바르데츠키 지음 ;두행숙 옮김,웅진씽크빅,심리학,2,1790
9788960861138,꼴,허영만 글·그림,위즈덤하우스,심리학,2,1792
9788971997048,명리 :운명을 읽다 ,강헌 지음,돌베개,심리학,2,1794
9791130629636,애쓰지 않고 편안하게,김수현,놀(다산북스),심리학,2,1796
9791191214185,결국 해내는 사람들의 원칙 :최신 뇌과학이 밝혀낸 성공의 비밀 ,"앨런 피즈,이재경 옮김",반니,심리학,2,1798
9791130655376,만일 내가 그때 내 말을 들어줬더라면 =예일대 정신과 나종호 교수의 자기 공감 수업 /If only i had listened to myself then ,나종호 지음,다산북스,심리학,2,1800
9788974180232,전쟁은 없다 ,"슬라보예 지젝,강수영 옮김",인간사랑,심리학,2,1802
9788979199857,"젊은 날, 아픔을 철학하다 ",프레데릭 르누아르 지음 ;강만원 옮김,창해,심리학,2,1804
9788972976929,강신주의 다상담,강신주 지음,동녘,심리학,2,1806
9788960515475,나는 왜 똑같은 생각만 할까 :문제의 함정에 빠진 사람들을 위한 창의력 처방 ,데이비드 니븐 지음 ;전미영 옮김,부키,심리학,2,1808
9788960861268,꼴,허영만 글·그림,위즈덤하우스,심리학,2,1810
9791186688069,(가슴에 바로 전달되는) 아들러식 대화법 ,도다 구미 지음 ;이정환 옮김,나무생각,심리학,2,1812
9788996991342,미움받을 용기 :자유롭고 행복한 삶을 위한 아들러의 가르침 ,"기시미 이치로,전경아 옮김",인플루엔셜,심리학,2,1814
9788952206503,시크릿,지은이: 론다 번;옮긴이: 김우열,살림출판사,심리학,2,1816
9791191347685,마음의 법칙 :사람의 마음을 사로잡는 51가지 심리학 ,"폴커 키츠,김희상 옮김",포레스트,심리학,2,1818
9791135493218,마음챙김 :뇌를 재설계하는 자기연민 수행 ,샤우나 샤피로 지음 ;박미경 옮김,로크미디어,심리학,2,1820
9791135485121,초집중 :집중력을 지배하고 원하는 인생을 사는 비결 ,"니르 이얄,김고명 옮김",로크미디어,심리학,2,1822
9788934981213,생각에 관한 생각 :우리의 행동을 지배하는 생각의 반란 ,지은이: 대니얼 카너먼 ;옮긴이: 이창신,김영사,심리학,2,1824
9791192300214,"과거가 남긴 우울 미래가 보낸 불안 :후회, 자책, 걱정, 초조를 멈추는 심리학 ",김아라 지음,유노북스,심리학,2,1826
9788946422278,타인의 마음 :인간관계가 힘든 당신을 위한 유쾌한 심리학 공부 ,"김경일,사피엔스 스튜디오 지음",샘터(샘터사),심리학,2,1828
9791157688043,힘들어도 사람한테 너무 기대지 마세요 ,정우열 지음,동양북스,심리학,2,1830
9788960511620,긍정의 배신 :긍정적 사고는 어떻게 우리의 발등을 찍는가 ,바버라 에런라이크 지음 ;전미영 옮김,부키,심리학,2,1832
9788937434969,빅매직 :두려움을 넘어 창조적으로 사는 법 ,지은이: 엘리자베스 길버트 ;옮긴이: 박소현,민음사,심리학,2,1834
9788952768117,"눈치 보는 나, 착각 하는 너 :나보다 타인이 더 신경 쓰이는 사람들 ",박진영 지음,시공사,심리학,2,1836
9788950966447,프레임 :나를 바꾸는 심리학의 지혜 ,최인철 지음,21세기북스(북이십일 21세기북스),심리학,2,1838
9791160405231,매우 예민한 사람들을 위한 상담소 :뇌과학과 정신의학을 통해 예민함을 나만의 능력으로 ,전홍진 지음,한겨레엔,심리학,2,1840
9791171830053,서른에 읽는 아들러 :내 인생을 살기 위한 심리 수업 ,박예진 지음,유노콘텐츠그룹,심리학,2,1842
9791190299923,인정욕구 :관심과 칭찬에 집착하는 욕망의 심리학 ,에노모토 히로아키 지음 ;김지선 옮김,Fika(피카),심리학,2,1844
9788901249452,은둔의 즐거움 :나를 성장시키는 혼자 웅크리는 시간의 힘 ,신기율 지음,웅진씽크빅,심리학,2,1846
9788950994761,내 마음을 나도 모를 때 :생각이 많은 섬세한 당신을 위한 양브로의 특급 처방 ,"양재진,양재웅 지음",21세기북스(북이십일 21세기북스),심리학,2,1848
9788965962090,에고라는 적 :인생의 전환점에서 버려야 할 한 가지 ,라이언 홀리데이 지음 ;이경식 옮김,흐름출판,심리학,2,1850
9788998229146,노력 중독 :인간의 모든 어리석음에 관한 고찰 ,"에른스트 푀펠,이덕임 옮김",율리시즈,심리학,2,1852
9791190538206,홀로서기 심리학 :이제는 흔들리지 않고 삶의 중심을 잡고 싶다면 ,지은이: 라라 E. 필딩 ;일러스트: 최연주,메이븐,심리학,2,1854
9788998075088,상처받지 않는 영혼 :내면의 자유를 위한 놓아보내기 연습 ,마이클 A. 싱어 지음 ;이균형 옮김,라이팅하우스,심리학,2,1856
9788950982256,다크호스 :성공의 표준 공식을 깨는 비범한 승자들의 원칙 ,"토드 로즈,정미나 옮김",21세기북스(북이십일 21세기북스),심리학,2,1858
9791162542866,밥 프록터 부의 확신 :세계 단 1%만이 알고 있는 부와 성공의 비밀 ,밥 프록터 지음 ;김문주 옮김,비즈니스북스,심리학,2,1860
9791168126749,마음이 아니라 뇌가 불안한 겁니다 :최신 과학이 밝힌 뇌 유형별 회복 탄력의 비밀 ,다니엘 G. 에이멘 지음 ;이은경 옮김,위즈덤하우스,심리학,2,1862
9791172131098,성격 좋다는 말에 가려진 것들 :폐 끼치는 게 두려운 사람을 위한 자기 허용 심리학 ,이지안 지음,한겨레엔,심리학,2,1864
9788960513914,나는 생각이 너무 많아 :넘치는 생각 때문에 삶이 피곤한 사람들을 위한 심리 처방 ,크리스텔 프티콜랭 지음 ;이세진 옮김,부키,심리학,2,1866
9791156758174,야생의 위로 :산책길 동식물에게서 찾은 자연의 항우울제 ,지은이: 에마 미첼 ;옮긴이: 신소희,푸른숲,심리학,2,1868
9791158511746,사람은 어떻게 생각하고 배우고 기억하는가 :하버드 최고의 강의 ,제레드 쿠니 호바스 지음 ;김나연 옮김,토네이도미디어그룹,심리학,2,1870
9788934999348,나를 돌보지 않는 나에게 :정여울의 심리테라피 ,정여울 지음,김영사,심리학,2,1872
9788965641216,"사,랑,은 사치일까? :여유 없는 일상에서 자꾸만 감정이 생기는 당신에게 ",벨 훅스 지음 ;양지하 옮김,현실문화연구,심리학,2,1874
9791185952833,나는 네가 듣고 싶은 말을 하기로 했다 :일본 최고 정신과전문의가 알려주는 사람의 마음을 얻는 7가지 심리대화기술 ,오카다 다카시 지음 ;정미애 옮김,카시오페아,심리학,2,1876
9791130650548,출근길 심리학 :단단하고 유연한 멘탈을 위한 33가지 마음의 법칙 ,반유화 지음,다산북스,심리학,2,1878
9791190826976,늙는다는 착각 :하버드 심리학 거장이 전하는 건강하고 지혜롭게 사는 법 ,엘렌 랭어 지음 ;변용란 옮김,유노콘텐츠그룹,심리학,2,1880
9788933872260,결심이 필요한 순간들 :인생의 갈림길에서 더 나은 선택을 하는 법 ,러셀 로버츠 지음 ;이지연 옮김,세계사(세계사컨텐츠그룹),심리학,2,1882
9791197769078,"좋아, 싫어 대신 뭐라고 말하지? :어린이 감정 공부 그림책 ",글쓴이: 송현지 ;그린이: 순두부,이야기공간,심리학,2,1884
9788990856982,(변화의 시작) 하루 1% :변화와 혁신의 심리학 ,이민규 지음,끌리는책,심리학,2,1886
9788995688991,생각의 탄생,"로버트 루트번스타인,박종성 옮김",에코의서재,심리학,2,1888
9791192097091,용서하지 않을 권리 :피해자를 바라보는 적정한 시선과 태도에 관하여 ,김태경 지음,Whale Books(웨일북),심리학,2,1890
9788901248158,유리멘탈을 위한 심리책 ,미즈시마 히로코 지음 ;전경아 옮김,웅진씽크빅,심리학,2,1892
9791156755265,"나란 인간 :잘 안다고 착각하지만, 제대로 모르는 존재 ",황상민 지음,푸른숲,심리학,2,1894
9788925557670,당신들은 늘 착각 속에 산다 :번아웃 시대 직장인들을 위한 조직의 심리학 ,유정식 지음,RHK(알에이치코리아),심리학,2,1896
9788901100920,프로이트의 의자 :숨겨진 나와 마주하는 정신분석 이야기 ,정도언 지음,웅진씽크빅,심리학,2,1898
9791164843091,나는 내가 먼저입니다 :관계의 안전거리에서 자기중심을 찾는 바운더리 심리학 ,지은이: 네드라 글로버 타와브 ;옮긴이: 신혜연,매경출판,심리학,2,1900
9791185428673,아들러 성격 상담소 :내 뜻대로 되지 않는 성격 때문에 인생이 힘든 당신에게 ,기시미 이치로 지음 ;이영미 옮김,생각의날개,심리학,2,1902
9788925578132,오래된 기억들의 방 :우리 내면을 완성하는 기억과 뇌과학의 세계 ,베로니카 오킨 지음 ;김병화 옮김,RHK(알에이치코리아),심리학,2,1904
9788950934156,화내지 않고 휘둘리지 않고 내 감정 사용하는 법 ,"마고트 슈미츠,엄양선 옮김",북이십일 21세기북스,심리학,2,1906
9788968333736,기분 좋아지는 책 ,워리 라인스 지음 ;최지원 옮김,백도씨,심리학,2,1908
9791197410307,(잘될 운명으로 가는) 운의 알고리즘 =The algorithm of luck ,정회도 지음,Soul Society(소울소사이어티),심리학,2,1910
9791188850983,감정의 발견 :예일대 감성 지능 센터장 마크 브래킷 교수의 감정 수업 ,마크 브래킷 지음 ;임지연 옮김,북라이프,심리학,2,1912
9788937834042,문제는 무기력이다 :인지심리학자가 10년 이상의 체험 끝에 완성한 인생 독소 처방 ,박경숙 지음,미래엔,심리학,2,1914
9788950963613,평균의 종말 :평균이라는 허상은 어떻게 교육을 속여왔나 ,토드 로즈 지음 ;정미나 옮김,북이십일,심리학,2,1916
